Vardas         Pavarde        ND1       ND2       ND3       ND4       ND5       Egzaminas 
Vardas536      Pavarde536     9         5         3         9         3         7         
Vardas537      Pavarde537     7         9         7         9         6         10        
Vardas538      Pavarde538     5         5         5         7         3         7         
Vardas539      Pavarde539     5         10        9         10        7         6         
Vardas540      Pavarde540     3         2         6         10        8         3         
Vardas541      Pavarde541     3         5         1         9         6         5         
Vardas542      Pavarde542     10        1         9         5         8         5         
Vardas543      Pavarde543     1         7         9         9         9         2         
Vardas544      Pavarde544     8         9         6         9         6         6         
Vardas545      Pavarde545     5         6         7         4         5         1         
Vardas546      Pavarde546     8         2         5         4         3         3         
Vardas547      Pavarde547     5         9         6         3         4         7         
Vardas548      Pavarde548     8         4         1         4         2         3         
Vardas549      Pavarde549     8         3         6         1         9         2         
Vardas550      Pavarde550     1         8         1         2         8         4         
Vardas551      Pavarde551     10        3         2         8         6         2         
Vardas552      Pavarde552     10        9         3         8         9         9         
Vardas553      Pavarde553     2         8         9         1         5         8         
Vardas554      Pavarde554     7         3         2         6         10        2         
Vardas555      Pavarde555     10        5         7         10        9         9         
Vardas556      Pavarde556     8         4         4         4         1         5         
Vardas557      Pavarde557     5         4         7         6         4         1         
Vardas558      Pavarde558     6         9         10        9         1         7         
Vardas559      Pavarde559     7         7         2         5         1         3         
Vardas560      Pavarde560     5         7         4         1         5         3         
Vardas561      Pavarde561     3         1         6         4         4         8         
Vardas562      Pavarde562     7         10        10        10        1         10        
Vardas563      Pavarde563     2         8         9         8         8         3         
Vardas564      Pavarde564     3         6         7         2         3         4         
Vardas565      Pavarde565     1         6         2         2         3         7         
Vardas566      Pavarde566     6         8         5         1         7         4         
Vardas567      Pavarde567     10        7         2         5         10        5         
Vardas568      Pavarde568     6         9         8         8         8         1         
Vardas569      Pavarde569     2         2         4         4         4         6         
Vardas570      Pavarde570     6         5         4         4         1         3         
Vardas571      Pavarde571     6         2         1         3         9         3         
Vardas572      Pavarde572     10        4         3         2         8         5         
Vardas573      Pavarde573     1         3         5         10        7         3         
Vardas574      Pavarde574     4         5         6         3         6         6         
Vardas575      Pavarde575     8         2         3         9         10        8         
Vardas576      Pavarde576     9         5         5         3         3         2         
Vardas577      Pavarde577     6         6         9         8         3         3         
Vardas578      Pavarde578     8         1         1         2         2         6         
Vardas579      Pavarde579     2         1         10        5         3         9         
Vardas580      Pavarde580     7         4         7         5         6         9         
Vardas581      Pavarde581     10        7         6         10        7         6         
Vardas582      Pavarde582     8         7         5         2         4         2         
Vardas583      Pavarde583     10        6         6         9         5         3         
Vardas584      Pavarde584     3         1         6         2         3         8         
Vardas585      Pavarde585     7         8         1         4         1         5         
Vardas586      Pavarde586     3         4         5         5         1         7         
Vardas587      Pavarde587     6         2         8         3         9         5         
Vardas588      Pavarde588     8         6         8         8         5         7         
Vardas589      Pavarde589     10        7         8         10        10        9         
Vardas590      Pavarde590     7         4         1         5         2         3         
Vardas591      Pavarde591     9         9         10        3         9         10        
Vardas592      Pavarde592     4         2         9         4         9         2         
Vardas593      Pavarde593     6         4         1         5         9         9         
Vardas594      Pavarde594     5         5         3         6         8         2         
Vardas595      Pavarde595     7         1         9         9         5         6         
Vardas596      Pavarde596     1         4         3         2         8         4         
Vardas597      Pavarde597     3         9         1         2         8         4         
Vardas598      Pavarde598     8         4         7         9         1         9         
Vardas599      Pavarde599     4         8         3         8         8         4         
Vardas600      Pavarde600     8         3         1         2         8         1         
Vardas601      Pavarde601     8         2         6         2         5         10        
Vardas602      Pavarde602     6         4         8         9         2         6         
Vardas603      Pavarde603     3         8         8         7         4         5         
Vardas604      Pavarde604     6         10        6         8         10        2         
Vardas605      Pavarde605     7         1         7         4         6         7         
Vardas606      Pavarde606     4         4         2         10        8         4         
Vardas607      Pavarde607     3         5         10        1         4         1         
Vardas608      Pavarde608     3         3         9         6         8         10        
Vardas609      Pavarde609     10        1         8         3         8         1         
Vardas610      Pavarde610     2         4         1         6         2         7         
Vardas611      Pavarde611     5         7         10        1         3         9         
Vardas612      Pavarde612     8         4         4         5         7         10        
Vardas613      Pavarde613     10        1         1         7         1         3         
Vardas614      Pavarde614     2         6         7         7         3         9         
Vardas615      Pavarde615     9         5         6         1         5         4         
Vardas616      Pavarde616     1         5         3         9         6         3         
Vardas617      Pavarde617     5         9         9         5         7         9         
Vardas618      Pavarde618     2         7         9         2         4         9         
Vardas619      Pavarde619     2         1         6         1         4         8         
Vardas620      Pavarde620     1         9         6         2         4         9         
Vardas621      Pavarde621     6         6         5         10        9         4         
Vardas622      Pavarde622     3         9         1         1         1         7         
Vardas623      Pavarde623     2         8         4         4         7         9         
Vardas624      Pavarde624     6         8         5         10        2         5         
Vardas625      Pavarde625     10        7         5         4         10        10        
Vardas626      Pavarde626     10        5         6         1         5         6         
Vardas627      Pavarde627     8         6         6         7         8         7         
Vardas628      Pavarde628     4         3         4         3         2         5         
Vardas629      Pavarde629     7         3         3         9         8         7         
Vardas630      Pavarde630     3         10        1         10        4         3         
Vardas631      Pavarde631     8         1         6         10        3         10        
Vardas632      Pavarde632     6         10        6         5         5         6         
Vardas633      Pavarde633     8         7         5         9         6         1         
Vardas634      Pavarde634     9         6         9         1         6         3         
Vardas635      Pavarde635     3         7         7         4         6         9         
Vardas636      Pavarde636     1         10        3         4         3         9         
Vardas637      Pavarde637     3         9         9         6         7         2         
Vardas638      Pavarde638     4         4         6         8         9         5         
Vardas639      Pavarde639     1         2         7         9         8         7         
Vardas640      Pavarde640     4         4         5         2         6         1         
Vardas641      Pavarde641     4         10        5         2         1         1         
Vardas642      Pavarde642     3         5         6         9         6         3         
Vardas643      Pavarde643     1         10        5         10        1         1         
Vardas644      Pavarde644     3         5         7         7         5         2         
Vardas645      Pavarde645     1         8         6         3         9         1         
Vardas646      Pavarde646     6         8         6         9         10        1         
Vardas647      Pavarde647     9         5         4         2         8         8         
Vardas648      Pavarde648     7         5         8         1         10        4         
Vardas649      Pavarde649     7         1         5         8         1         9         
Vardas650      Pavarde650     4         5         5         4         1         4         
Vardas651      Pavarde651     2         4         2         10        6         5         
Vardas652      Pavarde652     1         6         2         10        7         3         
Vardas653      Pavarde653     7         8         3         5         8         1         
Vardas654      Pavarde654     8         10        2         4         9         10        
Vardas655      Pavarde655     1         2         10        2         10        2         
Vardas656      Pavarde656     4         5         1         1         3         1         
Vardas657      Pavarde657     1         9         8         5         3         4         
Vardas658      Pavarde658     8         3         4         10        2         2         
Vardas659      Pavarde659     5         5         8         1         2         6         
Vardas660      Pavarde660     10        1         3         1         5         9         
Vardas661      Pavarde661     8         6         9         6         10        9         
Vardas662      Pavarde662     3         1         1         1         5         1         
Vardas663      Pavarde663     7         4         2         6         7         3         
Vardas664      Pavarde664     6         8         7         6         2         5         
Vardas665      Pavarde665     4         3         5         10        2         4         
Vardas666      Pavarde666     1         8         4         6         10        6         
Vardas667      Pavarde667     5         1         6         9         2         4         
Vardas668      Pavarde668     1         4         7         10        5         5         
Vardas669      Pavarde669     1         6         5         3         5         2         
Vardas670      Pavarde670     2         5         1         7         10        8         
Vardas671      Pavarde671     3         6         9         5         2         7         
Vardas672      Pavarde672     2         4         2         10        5         5         
Vardas673      Pavarde673     4         2         4         3         6         6         
Vardas674      Pavarde674     4         2         4         6         9         3         
Vardas675      Pavarde675     1         7         1         10        4         8         
Vardas676      Pavarde676     5         4         1         10        7         2         
Vardas677      Pavarde677     6         1         1         8         6         5         
Vardas678      Pavarde678     9         1         3         1         5         8         
Vardas679      Pavarde679     6         6         10        2         2         7         
Vardas680      Pavarde680     4         6         6         9         1         7         
Vardas681      Pavarde681     2         1         2         4         4         8         
Vardas682      Pavarde682     4         1         4         10        10        9         
Vardas683      Pavarde683     6         3         5         9         10        6         
Vardas684      Pavarde684     7         8         10        6         2         1         
Vardas685      Pavarde685     1         4         8         4         8         5         
Vardas686      Pavarde686     7         9         4         2         1         1         
Vardas687      Pavarde687     7         3         9         8         6         5         
Vardas688      Pavarde688     3         9         7         8         6         4         
Vardas689      Pavarde689     6         3         2         10        5         4         
Vardas690      Pavarde690     6         7         9         8         2         7         
Vardas691      Pavarde691     10        9         3         9         4         3         
Vardas692      Pavarde692     3         9         7         3         2         4         
Vardas693      Pavarde693     4         3         7         7         5         5         
Vardas694      Pavarde694     4         3         8         5         5         10        
Vardas695      Pavarde695     5         3         1         7         5         5         
Vardas696      Pavarde696     2         1         5         6         9         1         
Vardas697      Pavarde697     8         3         10        9         1         3         
Vardas698      Pavarde698     2         5         4         1         1         7         
Vardas699      Pavarde699     1         2         4         8         4         1         
Vardas700      Pavarde700     4         1         6         3         6         7         
Vardas701      Pavarde701     10        3         7         7         2         2         
Vardas702      Pavarde702     2         7         5         4         4         10        
Vardas703      Pavarde703     2         3         2         2         7         1         
Vardas704      Pavarde704     6         1         10        10        8         3         
Vardas705      Pavarde705     5         8         3         1         7         9         
Vardas706      Pavarde706     9         4         2         5         8         6         
Vardas707      Pavarde707     3         1         6         7         3         4         
Vardas708      Pavarde708     2         3         7         5         7         1         
Vardas709      Pavarde709     1         8         3         9         7         3         
Vardas710      Pavarde710     10        3         3         2         9         3         
Vardas711      Pavarde711     2         4         5         7         8         6         
Vardas712      Pavarde712     3         2         4         5         1         7         
Vardas713      Pavarde713     7         1         7         5         6         8         
Vardas714      Pavarde714     10        2         5         1         8         2         
Vardas715      Pavarde715     3         7         4         8         4         3         
Vardas716      Pavarde716     2         7         10        8         6         2         
Vardas717      Pavarde717     1         5         1         3         2         3         
Vardas718      Pavarde718     9         4         5         7         1         2         
Vardas719      Pavarde719     7         5         5         1         5         2         
Vardas720      Pavarde720     3         10        10        3         2         5         
Vardas721      Pavarde721     3         2         3         4         6         8         
Vardas722      Pavarde722     2         6         9         4         8         4         
Vardas723      Pavarde723     10        5         10        4         8         9         
Vardas724      Pavarde724     1         3         7         9         8         8         
Vardas725      Pavarde725     8         7         10        6         2         7         
Vardas726      Pavarde726     4         8         3         8         4         1         
Vardas727      Pavarde727     1         8         3         5         9         3         
Vardas728      Pavarde728     1         6         10        5         10        6         
Vardas729      Pavarde729     7         4         5         4         2         5         
Vardas730      Pavarde730     9         9         6         2         8         8         
Vardas731      Pavarde731     3         9         6         5         9         1         
Vardas732      Pavarde732     2         2         5         9         5         3         
Vardas733      Pavarde733     7         2         10        2         10        8         
Vardas734      Pavarde734     9         6         7         3         4         5         
Vardas735      Pavarde735     4         6         8         10        7         8         
Vardas736      Pavarde736     9         6         2         4         8         10        
Vardas737      Pavarde737     6         1         2         4         2         10        
Vardas738      Pavarde738     3         1         9         9         8         4         
Vardas739      Pavarde739     3         4         3         1         7         6         
Vardas740      Pavarde740     2         1         10        8         1         6         
Vardas741      Pavarde741     8         2         10        8         10        4         
Vardas742      Pavarde742     8         2         3         5         10        6         
Vardas743      Pavarde743     10        7         7         1         3         10        
Vardas744      Pavarde744     3         5         10        1         1         8         
Vardas745      Pavarde745     10        4         2         6         5         5         
Vardas746      Pavarde746     4         1         5         4         3         10        
Vardas747      Pavarde747     5         1         4         3         10        7         
Vardas748      Pavarde748     6         7         3         10        1         9         
Vardas749      Pavarde749     4         7         5         4         7         10        
Vardas750      Pavarde750     2         6         5         7         4         7         
Vardas751      Pavarde751     2         3         9         4         9         2         
Vardas752      Pavarde752     7         5         10        5         4         6         
Vardas753      Pavarde753     9         4         10        10        10        5         
Vardas754      Pavarde754     4         7         4         2         1         2         
Vardas755      Pavarde755     1         1         5         4         7         9         
Vardas756      Pavarde756     10        10        7         10        5         7         
Vardas757      Pavarde757     4         2         2         3         8         6         
Vardas758      Pavarde758     4         7         9         8         8         6         
Vardas759      Pavarde759     10        6         6         7         1         5         
Vardas760      Pavarde760     8         2         1         8         9         9         
Vardas761      Pavarde761     9         2         8         10        9         8         
Vardas762      Pavarde762     5         6         5         6         3         8         
Vardas763      Pavarde763     8         1         4         4         9         1         
Vardas764      Pavarde764     5         4         5         7         3         10        
Vardas765      Pavarde765     5         10        8         5         8         4         
Vardas766      Pavarde766     8         2         3         4         7         7         
Vardas767      Pavarde767     6         8         2         9         7         5         
Vardas768      Pavarde768     4         3         4         5         9         9         
Vardas769      Pavarde769     7         8         8         2         5         3         
Vardas770      Pavarde770     1         10        3         6         6         2         
Vardas771      Pavarde771     7         2         8         4         6         1         
Vardas772      Pavarde772     2         4         2         7         6         8         
Vardas773      Pavarde773     2         8         10        3         10        5         
Vardas774      Pavarde774     4         1         10        3         10        10        
Vardas775      Pavarde775     10        6         4         4         9         4         
Vardas776      Pavarde776     8         5         9         9         5         8         
Vardas777      Pavarde777     2         6         3         3         10        7         
Vardas778      Pavarde778     6         6         1         4         5         4         
Vardas779      Pavarde779     10        2         7         7         8         9         
Vardas780      Pavarde780     6         5         1         4         4         6         
Vardas781      Pavarde781     5         4         3         10        1         2         
Vardas782      Pavarde782     9         10        9         3         8         1         
Vardas783      Pavarde783     10        8         2         5         3         6         
Vardas784      Pavarde784     7         5         6         1         3         9         
Vardas785      Pavarde785     10        5         9         4         4         2         
Vardas786      Pavarde786     8         2         9         7         1         3         
Vardas787      Pavarde787     9         2         8         2         4         5         
Vardas788      Pavarde788     2         2         6         6         7         2         
Vardas789      Pavarde789     8         9         4         5         2         4         
Vardas790      Pavarde790     3         6         7         7         10        5         
Vardas791      Pavarde791     8         1         10        6         1         6         
Vardas792      Pavarde792     8         5         5         2         3         4         
Vardas793      Pavarde793     7         10        9         8         5         10        
Vardas794      Pavarde794     2         1         10        10        8         1         
Vardas795      Pavarde795     1         2         3         5         3         2         
Vardas796      Pavarde796     8         6         6         10        4         5         
Vardas797      Pavarde797     5         1         2         6         4         5         
Vardas798      Pavarde798     5         2         1         9         5         8         
Vardas799      Pavarde799     5         10        4         6         9         5         
Vardas800      Pavarde800     10        10        10        8         1         5         
Vardas801      Pavarde801     3         7         9         3         1         1         
Vardas802      Pavarde802     5         6         1         1         6         9         
Vardas803      Pavarde803     4         7         8         2         6         8         
Vardas804      Pavarde804     2         5         4         10        10        4         
Vardas805      Pavarde805     2         7         6         9         3         9         
Vardas806      Pavarde806     7         3         7         7         9         1         
Vardas807      Pavarde807     1         1         8         5         5         10        
Vardas808      Pavarde808     4         4         8         7         4         6         
Vardas809      Pavarde809     5         2         8         9         5         7         
Vardas810      Pavarde810     4         3         2         6         10        5         
Vardas811      Pavarde811     4         5         6         5         4         3         
Vardas812      Pavarde812     7         2         6         2         7         6         
Vardas813      Pavarde813     5         6         2         10        3         5         
Vardas814      Pavarde814     8         6         2         10        1         2         
Vardas815      Pavarde815     10        8         8         1         2         4         
Vardas816      Pavarde816     8         6         8         8         4         3         
Vardas817      Pavarde817     8         8         6         9         2         5         
Vardas818      Pavarde818     5         7         6         1         3         2         
Vardas819      Pavarde819     5         3         8         10        9         6         
Vardas820      Pavarde820     2         5         8         4         2         4         
Vardas821      Pavarde821     6         9         1         6         9         6         
Vardas822      Pavarde822     6         1         2         7         9         10        
Vardas823      Pavarde823     7         7         8         3         2         2         
Vardas824      Pavarde824     3         7         4         5         5         4         
Vardas825      Pavarde825     2         7         2         4         4         7         
Vardas826      Pavarde826     10        8         2         5         1         10        
Vardas827      Pavarde827     8         7         10        3         2         9         
Vardas828      Pavarde828     5         7         6         9         2         9         
Vardas829      Pavarde829     3         4         6         10        2         10        
Vardas830      Pavarde830     1         9         2         6         10        2         
Vardas831      Pavarde831     7         8         9         10        10        10        
Vardas832      Pavarde832     3         9         3         3         10        6         
Vardas833      Pavarde833     8         1         3         5         10        8         
Vardas834      Pavarde834     3         3         4         5         9         7         
Vardas835      Pavarde835     10        6         2         10        8         3         
Vardas836      Pavarde836     1         4         6         5         6         10        
Vardas837      Pavarde837     10        3         2         10        8         4         
Vardas838      Pavarde838     8         7         3         5         8         2         
Vardas839      Pavarde839     4         5         5         8         7         2         
Vardas840      Pavarde840     3         7         9         2         7         5         
Vardas841      Pavarde841     10        1         3         1         9         2         
Vardas842      Pavarde842     1         5         5         9         7         7         
Vardas843      Pavarde843     3         2         10        7         10        6         
Vardas844      Pavarde844     1         1         1         7         1         4         
Vardas845      Pavarde845     10        7         3         2         7         10        
Vardas846      Pavarde846     10        3         9         10        7         10        
Vardas847      Pavarde847     4         5         2         1         9         3         
Vardas848      Pavarde848     7         5         2         9         4         10        
Vardas849      Pavarde849     6         5         4         9         10        7         
Vardas850      Pavarde850     5         7         3         6         9         6         
Vardas851      Pavarde851     5         1         3         8         3         2         
Vardas852      Pavarde852     7         8         10        4         3         4         
Vardas853      Pavarde853     3         7         5         3         7         9         
Vardas854      Pavarde854     4         10        5         8         1         4         
Vardas855      Pavarde855     6         2         6         1         7         7         
Vardas856      Pavarde856     10        1         10        7         10        8         
Vardas857      Pavarde857     7         10        9         10        10        5         
Vardas858      Pavarde858     6         10        4         4         2         2         
Vardas859      Pavarde859     9         10        6         10        8         9         
Vardas860      Pavarde860     7         4         10        1         1         1         
Vardas861      Pavarde861     3         8         10        10        6         7         
Vardas862      Pavarde862     6         4         4         4         1         6         
Vardas863      Pavarde863     6         4         3         3         2         5         
Vardas864      Pavarde864     1         8         5         4         2         10        
Vardas865      Pavarde865     2         7         8         1         2         1         
Vardas866      Pavarde866     2         2         1         6         10        8         
Vardas867      Pavarde867     4         10        7         6         3         9         
Vardas868      Pavarde868     5         2         2         7         3         10        
Vardas869      Pavarde869     10        2         6         3         5         6         
Vardas870      Pavarde870     4         3         4         5         3         9         
Vardas871      Pavarde871     7         1         1         8         4         4         
Vardas872      Pavarde872     2         8         8         1         1         6         
Vardas873      Pavarde873     8         10        9         2         3         1         
Vardas874      Pavarde874     1         5         4         4         4         7         
Vardas875      Pavarde875     7         3         9         7         6         2         
Vardas876      Pavarde876     8         3         3         4         8         1         
Vardas877      Pavarde877     2         9         5         5         6         8         
Vardas878      Pavarde878     1         9         9         5         5         2         
Vardas879      Pavarde879     2         6         7         10        1         10        
Vardas880      Pavarde880     8         3         1         7         10        3         
Vardas881      Pavarde881     5         8         3         6         4         7         
Vardas882      Pavarde882     10        1         1         4         8         3         
Vardas883      Pavarde883     6         9         10        7         3         7         
Vardas884      Pavarde884     7         2         5         6         6         7         
Vardas885      Pavarde885     2         7         7         6         5         8         
Vardas886      Pavarde886     2         2         7         7         1         5         
Vardas887      Pavarde887     5         9         4         3         8         9         
Vardas888      Pavarde888     7         3         9         6         1         6         
Vardas889      Pavarde889     5         5         1         9         9         4         
Vardas890      Pavarde890     9         2         3         10        10        10        
Vardas891      Pavarde891     4         5         4         1         4         10        
Vardas892      Pavarde892     5         4         1         2         1         4         
Vardas893      Pavarde893     1         1         7         7         9         4         
Vardas894      Pavarde894     7         4         6         2         2         3         
Vardas895      Pavarde895     7         6         8         9         10        1         
Vardas896      Pavarde896     4         5         7         10        4         2         
Vardas897      Pavarde897     2         10        8         3         10        2         
Vardas898      Pavarde898     8         7         4         5         6         8         
Vardas899      Pavarde899     4         4         3         10        6         4         
Vardas900      Pavarde900     9         9         4         5         2         3         
Vardas901      Pavarde901     5         9         7         7         4         8         
Vardas902      Pavarde902     3         8         5         10        4         5         
Vardas903      Pavarde903     2         10        10        2         2         1         
Vardas904      Pavarde904     10        3         1         10        8         6         
Vardas905      Pavarde905     10        4         7         4         10        1         
Vardas906      Pavarde906     9         7         10        8         3         4         
Vardas907      Pavarde907     1         1         2         1         7         9         
Vardas908      Pavarde908     10        6         7         5         1         1         
Vardas909      Pavarde909     7         4         1         2         5         5         
Vardas910      Pavarde910     2         6         5         7         10        9         
Vardas911      Pavarde911     7         1         4         4         9         3         
Vardas912      Pavarde912     5         4         9         9         4         7         
Vardas913      Pavarde913     1         6         5         1         5         4         
Vardas914      Pavarde914     2         1         6         2         2         10        
Vardas915      Pavarde915     2         7         4         10        8         5         
Vardas916      Pavarde916     9         1         5         4         8         7         
Vardas917      Pavarde917     7         8         2         4         4         7         
Vardas918      Pavarde918     10        1         3         1         6         3         
Vardas919      Pavarde919     10        9         9         3         1         9         
Vardas920      Pavarde920     4         10        7         1         7         1         
Vardas921      Pavarde921     7         9         9         2         6         2         
Vardas922      Pavarde922     8         5         10        7         9         2         
Vardas923      Pavarde923     10        8         10        1         7         10        
Vardas924      Pavarde924     6         2         5         1         4         6         
Vardas925      Pavarde925     8         9         9         9         1         4         
Vardas926      Pavarde926     10        4         6         2         7         5         
Vardas927      Pavarde927     4         5         10        3         7         2         
Vardas928      Pavarde928     5         7         7         2         4         5         
Vardas929      Pavarde929     10        3         9         6         3         3         
Vardas930      Pavarde930     1         2         8         2         3         9         
Vardas931      Pavarde931     10        6         7         4         4         5         
Vardas932      Pavarde932     2         1         7         1         4         7         
Vardas933      Pavarde933     9         5         8         7         8         3         
Vardas934      Pavarde934     10        8         10        1         3         4         
Vardas935      Pavarde935     3         8         9         9         6         10        
Vardas936      Pavarde936     10        4         7         8         6         10        
Vardas937      Pavarde937     7         3         10        8         10        9         
Vardas938      Pavarde938     4         4         6         10        2         5         
Vardas939      Pavarde939     9         3         9         2         1         6         
Vardas940      Pavarde940     8         10        1         3         9         6         
Vardas941      Pavarde941     9         6         5         1         9         7         
Vardas942      Pavarde942     5         1         1         4         4         4         
Vardas943      Pavarde943     3         6         1         2         4         10        
Vardas944      Pavarde944     10        9         10        9         5         9         
Vardas945      Pavarde945     10        6         6         10        9         2         
Vardas946      Pavarde946     10        2         4         7         7         8         
Vardas947      Pavarde947     6         7         8         3         3         1         
Vardas948      Pavarde948     9         6         10        3         9         5         
Vardas949      Pavarde949     7         7         5         1         7         5         
Vardas950      Pavarde950     2         2         5         10        9         1         
Vardas951      Pavarde951     8         9         6         1         7         10        
Vardas952      Pavarde952     4         8         8         6         2         7         
Vardas953      Pavarde953     8         6         9         2         6         8         
Vardas954      Pavarde954     1         4         5         4         5         6         
Vardas955      Pavarde955     7         3         6         4         7         2         
Vardas956      Pavarde956     4         2         10        8         2         3         
Vardas957      Pavarde957     9         5         9         1         8         4         
Vardas958      Pavarde958     6         9         2         10        2         4         
Vardas959      Pavarde959     2         2         10        4         2         1         
Vardas960      Pavarde960     7         10        1         6         4         7         
Vardas961      Pavarde961     1         5         5         1         6         9         
Vardas962      Pavarde962     4         1         8         7         7         10        
Vardas963      Pavarde963     3         6         2         7         2         9         
Vardas964      Pavarde964     10        7         10        3         3         3         
Vardas965      Pavarde965     10        8         3         10        9         3         
Vardas966      Pavarde966     3         7         10        9         4         5         
Vardas967      Pavarde967     2         8         10        8         3         3         
Vardas968      Pavarde968     7         7         4         9         8         3         
Vardas969      Pavarde969     1         9         8         8         7         10        
Vardas970      Pavarde970     8         10        3         1         4         10        
Vardas971      Pavarde971     1         2         5         2         4         2         
Vardas972      Pavarde972     5         4         9         9         9         9         
Vardas973      Pavarde973     6         9         9         4         5         9         
Vardas974      Pavarde974     4         8         6         8         10        1         
Vardas975      Pavarde975     5         2         7         7         4         8         
Vardas976      Pavarde976     6         4         9         4         8         9         
Vardas977      Pavarde977     3         1         9         1         4         8         
Vardas978      Pavarde978     5         1         4         1         7         4         
Vardas979      Pavarde979     1         7         8         2         8         4         
Vardas980      Pavarde980     8         8         10        6         4         9         
Vardas981      Pavarde981     7         3         10        3         4         5         
Vardas982      Pavarde982     3         1         9         4         9         5         
Vardas983      Pavarde983     4         10        3         6         5         1         
Vardas984      Pavarde984     3         8         5         10        5         4         
Vardas985      Pavarde985     1         1         4         10        8         2         
Vardas986      Pavarde986     9         6         10        3         5         1         
Vardas987      Pavarde987     2         5         4         2         2         9         
Vardas988      Pavarde988     3         5         2         8         10        2         
Vardas989      Pavarde989     6         8         5         7         3         8         
Vardas990      Pavarde990     5         5         1         9         6         9         
Vardas991      Pavarde991     10        10        6         2         1         3         
Vardas992      Pavarde992     2         9         1         3         1         8         
Vardas993      Pavarde993     8         6         6         3         7         1         
Vardas994      Pavarde994     5         4         2         10        3         7         
Vardas995      Pavarde995     7         10        10        10        8         8         
Vardas996      Pavarde996     4         6         6         1         3         9         
Vardas997      Pavarde997     5         8         6         5         10        8         
Vardas998      Pavarde998     10        10        4         5         8         7         
Vardas999      Pavarde999     1         2         2         3         9         7         
Vardas1000     Pavarde1000    6         7         8         1         10        10        
